https://www.nytimes.com/2017/08/06/us/politics/rex-tillerson-state-department.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Gardiner Harris,2017-08-06 00:00:00,,article,U.S.,,,,"['structure', 'executive', 'secretary', 'secretaries', 'state', 'department', 'tillerson', 'staff', 'resolve', 'survey', 'diplomats', 'question', 'united', 'turned', 'tactics', 'reorganization']",,,
https://www.nytimes.com/2017/08/06/us/politics/rex-tillerson-state-department.html?module=inline,Gardiner Harris,2017-08-06 00:00:00,,article,U.S.,,,,"['structure', 'executive', 'secretary', 'secretaries', 'state', 'department', 'tillerson', 'staff', 'resolve', 'survey', 'diplomats', 'question', 'united', 'turned', 'tactics', 'reorganization']",,,
https://www.nytimes.com/2017/08/07/nyregion/trump-new-jersey-new-york.html?_r=0&module=inline,Sarah Maslin Nir,2017-08-08 00:00:00,,article,New York,,,,"['visit', 'stop', 'mr', 'york', 'ready', 'vacation', 'limited', 'jersey', 'goci', 'street', 'trump', 'terms', 'blasio', 'trumps']",,,
https://www.nytimes.com/2017/08/07/nyregion/trump-new-jersey-new-york.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Sarah Maslin Nir,2017-08-08 00:00:00,,article,New York,,,,"['visit', 'stop', 'mr', 'york', 'ready', 'vacation', 'limited', 'jersey', 'goci', 'street', 'trump', 'terms', 'blasio', 'trumps']",,,
https://www.nytimes.com/2017/08/07/nyregion/trump-new-jersey-new-york.html?module=inline,Sarah Maslin Nir,2017-08-08 00:00:00,,article,New York,,,,"['visit', 'stop', 'mr', 'york', 'ready', 'vacation', 'limited', 'jersey', 'goci', 'street', 'trump', 'terms', 'blasio', 'trumps']",,,
https://www.nytimes.com/2017/08/09/us/airbnb-white-nationalists-supremacists.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Jonah Engel Bromwich,2017-08-09 00:00:00,,article,U.S.,,,,"['place', 'event', 'nationalist', 'white', 'right', 'trouble', 'canceled', 'va', 'unite', 'airbnb', 'users', 'linked', 'cancels', 'rally', 'charlottesville', 'accounts']",,,
https://www.nytimes.com/2017/08/09/us/politics/north-korea-nuclear-threat-rex-tillerson.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Peter Baker,2017-08-10 00:00:00,,article,U.S.,,,,"['north', 'administration', 'war', 'threat', 'mr', 'mattis', 'voice', 'security', 'deep', 'korea', 'divisions', 'united', 'threatens', 'trump', 'statements', 'emerge', 'trumps']",,,
https://www.nytimes.com/2017/08/11/nyregion/trump-tower-new-york-city-visit.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Sarah Maslin Nir,2017-08-12 00:00:00,,article,New York,,,,"['tower', 'traffic', 'mobilize', 'mr', 'york', 'avenue', 'watson', 'voted', 'streets', 'protesters', 'trump', 'return', 'trumps', 'fifth']",,,
https://www.nytimes.com/2017/08/11/nyregion/trump-tower-new-york-city-visit.html?module=inline,Sarah Maslin Nir,2017-08-12 00:00:00,,article,New York,,,,"['tower', 'traffic', 'mobilize', 'mr', 'york', 'avenue', 'watson', 'voted', 'streets', 'protesters', 'trump', 'return', 'trumps', 'fifth']",,,
https://www.nytimes.com/2017/08/11/us/white-nationalists-rally-charlottesville-virginia.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Hawes Spencer,2017-08-14 00:00:00,,article,U.S.,,,,"['council', 'white', 'local', 'nationalists', 'university', 'virginia', 'lee', 'schmidt', 'professor', 'keeping', 'park', 'city', 'statue']",,,
https://www.nytimes.com/2017/08/11/us/white-nationalists-rally-charlottesville-virginia.html?module=inline,Hawes Spencer,2017-08-14 00:00:00,,article,U.S.,,,,"['council', 'white', 'local', 'nationalists', 'university', 'virginia', 'lee', 'schmidt', 'professor', 'keeping', 'park', 'city', 'statue']",,,
https://www.nytimes.com/2017/08/12/us/charlottesville-protest-white-nationalist.html?_r=0&module=inline,Sheryl Gay Stolberg,2017-08-14 00:00:00,,article,U.S.,,,,"['nationalist', 'white', 'violence', 'man', 'ends', 'charged', 'replace', 'nationalists', 'university', 'professor', 'sides', 'chanting', 'west', 'park', 'began', 'deadly', 'rally', 'charlottesville']",,,
https://www.nytimes.com/2017/08/12/us/charlottesville-protest-white-nationalist.html?action=click&contentCollection=U.S.&module=inline&region=Marginalia&pgtype=article,Sheryl Gay Stolberg,2017-08-14 00:00:00,,article,U.S.,,,,"['nationalist', 'white', 'violence', 'man', 'ends', 'charged', 'replace', 'nationalists', 'university', 'professor', 'sides', 'chanting', 'west', 'park', 'began', 'deadly', 'rally', 'charlottesville']",,,
https://www.nytimes.com/2017/08/12/us/charlottesville-protest-white-nationalist.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,Sheryl Gay Stolberg,2017-08-14 00:00:00,,article,U.S.,,,,"['nationalist', 'white', 'violence', 'man', 'ends', 'charged', 'replace', 'nationalists', 'university', 'professor', 'sides', 'chanting', 'west', 'park', 'began', 'deadly', 'rally', 'charlottesville']",,,
https://www.nytimes.com/2017/08/12/us/charlottesville-protest-white-nationalist.html?module=inline,Sheryl Gay Stolberg,2017-08-14 00:00:00,,article,U.S.,,,,"['nationalist', 'white', 'violence', 'man', 'ends', 'charged', 'replace', 'nationalists', 'university', 'professor', 'sides', 'chanting', 'west', 'park', 'began', 'deadly', 'rally', 'charlottesville']",,,
https://www.nytimes.com/2017/08/12/us/trump-charlottesville-protest-nationalist-riot.html,Glenn Thrush,2017-08-14 00:00:00,,article,U.S.,,,,"['white', 'violence', 'criticized', 'mr', 'duke', 'david', 'later', 'supremacists', 'trump', 'conference', 'calling', 'image']",,,
https://www.nytimes.com/2017/08/12/us/trump-charlottesville-protest-nationalist-riot.html?hp=&action=click&pgtype=Homepage&clickSource=story-heading&module=inline&region=top-news&WT.nav=top-news&_r=0,Glenn Thrush,2017-08-14 00:00:00,,article,U.S.,,,,"['white', 'violence', 'criticized', 'mr', 'duke', 'david', 'later', 'supremacists', 'trump', 'conference', 'calling', 'image']",,,
